date;timestamp;TID;PID;loglevel;component;logmessage
04-23;12:36:21.410;638;663;I;DropBoxManagerService;add tag=system_server_wtf isTagEnabled=true flags=0x2
04-23;12:36:21.417;638;663;W;ProcessStats;Tracking association SourceState{4b2854b com.google.android.katniss:interactor/10047 BTopFgs #187988} whose proc state 2 is better than process ProcessState{7a1cb28 com.google.android.tv.remote.service/10042 pkg=com.google.android.tv.remote.service} proc state 3 (2 skipped)
04-23;12:36:23.418;638;663;W;BroadcastQueue;Background execution not allowed: receiving Intent { act=android.intent.action.DROPBOX_ENTRY_ADDED flg=0x10 (has extras) } to com.google.android.gms/.stats.service.DropBoxEntryAddedReceiver
04-23;12:36:23.420;638;663;W;BroadcastQueue;Background execution not allowed: receiving Intent { act=android.intent.action.DROPBOX_ENTRY_ADDED flg=0x10 (has extras) } to com.google.android.gms/.chimera.GmsIntentOperationService$PersistentTrustedReceiver
04-23;12:36:23.490;638;4563;I;DropBoxManagerService;add tag=platform_stats_bookmark isTagEnabled=true flags=0x2
04-23;12:36:23.493;638;663;W;BroadcastQueue;Background execution not allowed: receiving Intent { act=android.intent.action.DROPBOX_ENTRY_ADDED flg=0x10 (has extras) } to com.google.android.gms/.stats.service.DropBoxEntryAddedReceiver
04-23;12:36:23.493;638;663;W;BroadcastQueue;Background execution not allowed: receiving Intent { act=android.intent.action.DROPBOX_ENTRY_ADDED flg=0x10 (has extras) } to com.google.android.gms/.chimera.GmsIntentOperationService$PersistentTrustedReceiver
04-23;12:36:38.550;638;2831;W;ProcessStats;Tracking association SourceState{4b2854b com.google.android.katniss:interactor/10047 BTopFgs #188015} whose proc state 2 is better than process ProcessState{7a1cb28 com.google.android.tv.remote.service/10042 pkg=com.google.android.tv.remote.service} proc state 3 (38 skipped)
04-23;12:36:57.118;638;707;W;ProcessStats;Tracking association SourceState{4b2854b com.google.android.katniss:interactor/10047 BTopFgs #188023} whose proc state 2 is better than process ProcessState{7a1cb28 com.google.android.tv.remote.service/10042 pkg=com.google.android.tv.remote.service} proc state 3 (17 skipped)
04-23;12:46:11.098;638;662;I;UsageStatsService;User[0] Flushing usage stats to disk
04-23;12:46:21.423;638;663;W;ProcessStats;Tracking association SourceState{4b2854b com.google.android.katniss:interactor/10047 BTopFgs #188027} whose proc state 2 is better than process ProcessState{7a1cb28 com.google.android.tv.remote.service/10042 pkg=com.google.android.tv.remote.service} proc state 3 (8 skipped)
04-23;12:46:21.432;638;663;I;DropBoxManagerService;add tag=system_server_wtf isTagEnabled=true flags=0x2
04-23;12:46:23.440;638;663;W;BroadcastQueue;Background execution not allowed: receiving Intent { act=android.intent.action.DROPBOX_ENTRY_ADDED flg=0x10 (has extras) } to com.google.android.gms/.stats.service.DropBoxEntryAddedReceiver
04-23;12:46:23.440;638;663;W;BroadcastQueue;Background execution not allowed: receiving Intent { act=android.intent.action.DROPBOX_ENTRY_ADDED flg=0x10 (has extras) } to com.google.android.gms/.chimera.GmsIntentOperationService$PersistentTrustedReceiver
04-23;12:46:23.515;638;2831;I;DropBoxManagerService;add tag=platform_stats_bookmark isTagEnabled=true flags=0x2
04-23;12:46:23.517;638;663;W;BroadcastQueue;Background execution not allowed: receiving Intent { act=android.intent.action.DROPBOX_ENTRY_ADDED flg=0x10 (has extras) } to com.google.android.gms/.stats.service.DropBoxEntryAddedReceiver
04-23;12:46:23.517;638;663;W;BroadcastQueue;Background execution not allowed: receiving Intent { act=android.intent.action.DROPBOX_ENTRY_ADDED flg=0x10 (has extras) } to com.google.android.gms/.chimera.GmsIntentOperationService$PersistentTrustedReceiver
04-23;12:46:38.566;638;4763;W;ProcessStats;Tracking association SourceState{4b2854b com.google.android.katniss:interactor/10047 BTopFgs #188055} whose proc state 2 is better than process ProcessState{7a1cb28 com.google.android.tv.remote.service/10042 pkg=com.google.android.tv.remote.service} proc state 3 (41 skipped)
04-23;12:52:41.650;638;671;W;BatteryExternalStatsWorker;error reading modem stats:ERROR_PHONE_NOT_AVAILABLE
04-23;12:56:21.462;638;663;I;DropBoxManagerService;add tag=system_server_wtf isTagEnabled=true flags=0x2
04-23;12:56:21.466;638;663;W;ProcessStats;Tracking association SourceState{4b2854b com.google.android.katniss:interactor/10047 BTopFgs #188058} whose proc state 2 is better than process ProcessState{7a1cb28 com.google.android.tv.remote.service/10042 pkg=com.google.android.tv.remote.service} proc state 3 (2 skipped)
04-23;12:56:23.469;638;663;W;BroadcastQueue;Background execution not allowed: receiving Intent { act=android.intent.action.DROPBOX_ENTRY_ADDED flg=0x10 (has extras) } to com.google.android.gms/.stats.service.DropBoxEntryAddedReceiver
04-23;12:56:23.470;638;663;W;BroadcastQueue;Background execution not allowed: receiving Intent { act=android.intent.action.DROPBOX_ENTRY_ADDED flg=0x10 (has extras) } to com.google.android.gms/.chimera.GmsIntentOperationService$PersistentTrustedReceiver
04-23;12:56:23.543;638;4564;I;DropBoxManagerService;add tag=platform_stats_bookmark isTagEnabled=true flags=0x2
04-23;12:56:23.545;638;663;W;BroadcastQueue;Background execution not allowed: receiving Intent { act=android.intent.action.DROPBOX_ENTRY_ADDED flg=0x10 (has extras) } to com.google.android.gms/.stats.service.DropBoxEntryAddedReceiver
04-23;12:56:23.545;638;663;W;BroadcastQueue;Background execution not allowed: receiving Intent { act=android.intent.action.DROPBOX_ENTRY_ADDED flg=0x10 (has extras) } to com.google.android.gms/.chimera.GmsIntentOperationService$PersistentTrustedReceiver
04-23;12:56:38.593;638;2831;W;ProcessStats;Tracking association SourceState{4b2854b com.google.android.katniss:interactor/10047 BTopFgs #188087} whose proc state 2 is better than process ProcessState{7a1cb28 com.google.android.tv.remote.service/10042 pkg=com.google.android.tv.remote.service} proc state 3 (38 skipped)
04-23;13:05:37.122;638;663;W;ProcessStats;Tracking association SourceState{4b2854b com.google.android.katniss:interactor/10047 BTopFgs #188088} whose proc state 2 is better than process ProcessState{7a1cb28 com.google.android.tv.remote.service/10042 pkg=com.google.android.tv.remote.service} proc state 3 (2 skipped)
04-23;13:05:47.196;638;707;W;ProcessStats;Tracking association SourceState{4b2854b com.google.android.katniss:interactor/10047 BTopFgs #188095} whose proc state 2 is better than process ProcessState{7a1cb28 com.google.android.tv.remote.service/10042 pkg=com.google.android.tv.remote.service} proc state 3 (14 skipped)
04-23;13:06:11.241;638;662;I;UsageStatsService;User[0] Flushing usage stats to disk
04-23;13:06:21.477;638;663;I;DropBoxManagerService;add tag=system_server_wtf isTagEnabled=true flags=0x2
04-23;13:06:21.482;638;663;W;ProcessStats;Tracking association SourceState{4b2854b com.google.android.katniss:interactor/10047 BTopFgs #188099} whose proc state 2 is better than process ProcessState{7a1cb28 com.google.android.tv.remote.service/10042 pkg=com.google.android.tv.remote.service} proc state 3 (8 skipped)
04-23;13:06:23.482;638;663;W;BroadcastQueue;Background execution not allowed: receiving Intent { act=android.intent.action.DROPBOX_ENTRY_ADDED flg=0x10 (has extras) } to com.google.android.gms/.stats.service.DropBoxEntryAddedReceiver
04-23;13:06:23.484;638;663;W;BroadcastQueue;Background execution not allowed: receiving Intent { act=android.intent.action.DROPBOX_ENTRY_ADDED flg=0x10 (has extras) } to com.google.android.gms/.chimera.GmsIntentOperationService$PersistentTrustedReceiver
04-23;13:06:23.566;638;4763;I;DropBoxManagerService;add tag=platform_stats_bookmark isTagEnabled=true flags=0x2
04-23;13:06:23.569;638;663;W;BroadcastQueue;Background execution not allowed: receiving Intent { act=android.intent.action.DROPBOX_ENTRY_ADDED flg=0x10 (has extras) } to com.google.android.gms/.stats.service.DropBoxEntryAddedReceiver
04-23;13:06:23.569;638;663;W;BroadcastQueue;Background execution not allowed: receiving Intent { act=android.intent.action.DROPBOX_ENTRY_ADDED flg=0x10 (has extras) } to com.google.android.gms/.chimera.GmsIntentOperationService$PersistentTrustedReceiver
04-23;13:06:38.617;638;2831;W;ProcessStats;Tracking association SourceState{4b2854b com.google.android.katniss:interactor/10047 BTopFgs #188126} whose proc state 2 is better than process ProcessState{7a1cb28 com.google.android.tv.remote.service/10042 pkg=com.google.android.tv.remote.service} proc state 3 (38 skipped)
04-23;13:13:37.189;638;3044;W;ProcessStats;Tracking association SourceState{4b2854b com.google.android.katniss:interactor/10047 BTopFgs #188127} whose proc state 2 is better than process ProcessState{7a1cb28 com.google.android.tv.remote.service/10042 pkg=com.google.android.tv.remote.service} proc state 3 (2 skipped)
04-23;13:16:21.487;638;663;W;ProcessStats;Tracking association SourceState{4b2854b com.google.android.katniss:interactor/10047 BTopFgs #188129} whose proc state 2 is better than process ProcessState{7a1cb28 com.google.android.tv.remote.service/10042 pkg=com.google.android.tv.remote.service} proc state 3 (5 skipped)
04-23;13:16:21.504;638;663;I;DropBoxManagerService;add tag=system_server_wtf isTagEnabled=true flags=0x2
04-23;13:16:23.512;638;663;W;BroadcastQueue;Background execution not allowed: receiving Intent { act=android.intent.action.DROPBOX_ENTRY_ADDED flg=0x10 (has extras) } to com.google.android.gms/.stats.service.DropBoxEntryAddedReceiver
04-23;13:16:23.512;638;663;W;BroadcastQueue;Background execution not allowed: receiving Intent { act=android.intent.action.DROPBOX_ENTRY_ADDED flg=0x10 (has extras) } to com.google.android.gms/.chimera.GmsIntentOperationService$PersistentTrustedReceiver
04-23;13:16:23.583;638;3044;I;DropBoxManagerService;add tag=platform_stats_bookmark isTagEnabled=true flags=0x2
04-23;13:16:23.585;638;663;W;BroadcastQueue;Background execution not allowed: receiving Intent { act=android.intent.action.DROPBOX_ENTRY_ADDED flg=0x10 (has extras) } to com.google.android.gms/.stats.service.DropBoxEntryAddedReceiver
04-23;13:16:23.586;638;663;W;BroadcastQueue;Background execution not allowed: receiving Intent { act=android.intent.action.DROPBOX_ENTRY_ADDED flg=0x10 (has extras) } to com.google.android.gms/.chimera.GmsIntentOperationService$PersistentTrustedReceiver
04-23;13:16:38.633;638;849;W;ProcessStats;Tracking association SourceState{4b2854b com.google.android.katniss:interactor/10047 BTopFgs #188157} whose proc state 2 is better than process ProcessState{7a1cb28 com.google.android.tv.remote.service/10042 pkg=com.google.android.tv.remote.service} proc state 3 (41 skipped)
04-23;13:22:41.675;638;671;W;BatteryExternalStatsWorker;error reading modem stats:ERROR_PHONE_NOT_AVAILABLE
04-23;13:22:59.136;638;656;I;EntropyMixer;Writing entropy...
04-23;13:26:11.395;638;662;I;UsageStatsService;User[0] Flushing usage stats to disk
04-23;13:26:11.455;638;662;I;UsageStatsService;User[0] Rolling over usage stats
04-23;13:26:11.506;638;662;I;UsageStatsService;User[0] Rollover scheduled @ 2023-04-24 13:26:11(1682339171395)
04-23;13:26:11.509;638;662;I;UsageStatsService;User[0] Rolling over usage stats complete. Took 54 milliseconds
04-23;13:26:21.528;638;663;I;DropBoxManagerService;add tag=system_server_wtf isTagEnabled=true flags=0x2
04-23;13:26:21.532;638;663;W;ProcessStats;Tracking association SourceState{4b2854b com.google.android.katniss:interactor/10047 BTopFgs #188158} whose proc state 2 is better than process ProcessState{7a1cb28 com.google.android.tv.remote.service/10042 pkg=com.google.android.tv.remote.service} proc state 3 (2 skipped)
04-23;13:26:23.533;638;663;W;BroadcastQueue;Background execution not allowed: receiving Intent { act=android.intent.action.DROPBOX_ENTRY_ADDED flg=0x10 (has extras) } to com.google.android.gms/.stats.service.DropBoxEntryAddedReceiver
04-23;13:26:23.534;638;663;W;BroadcastQueue;Background execution not allowed: receiving Intent { act=android.intent.action.DROPBOX_ENTRY_ADDED flg=0x10 (has extras) } to com.google.android.gms/.chimera.GmsIntentOperationService$PersistentTrustedReceiver
04-23;13:26:23.602;638;2831;I;DropBoxManagerService;add tag=platform_stats_bookmark isTagEnabled=true flags=0x2
04-23;13:26:23.604;638;663;W;BroadcastQueue;Background execution not allowed: receiving Intent { act=android.intent.action.DROPBOX_ENTRY_ADDED flg=0x10 (has extras) } to com.google.android.gms/.stats.service.DropBoxEntryAddedReceiver
04-23;13:26:23.605;638;663;W;BroadcastQueue;Background execution not allowed: receiving Intent { act=android.intent.action.DROPBOX_ENTRY_ADDED flg=0x10 (has extras) } to com.google.android.gms/.chimera.GmsIntentOperationService$PersistentTrustedReceiver
04-23;13:26:38.654;638;3044;W;ProcessStats;Tracking association SourceState{4b2854b com.google.android.katniss:interactor/10047 BTopFgs #188187} whose proc state 2 is better than process ProcessState{7a1cb28 com.google.android.tv.remote.service/10042 pkg=com.google.android.tv.remote.service} proc state 3 (38 skipped)
04-23;13:34:27.187;638;663;W;ProcessStats;Tracking association SourceState{4b2854b com.google.android.katniss:interactor/10047 BTopFgs #188188} whose proc state 2 is better than process ProcessState{7a1cb28 com.google.android.tv.remote.service/10042 pkg=com.google.android.tv.remote.service} proc state 3 (2 skipped)
04-23;13:34:37.246;638;707;W;ProcessStats;Tracking association SourceState{4b2854b com.google.android.katniss:interactor/10047 BTopFgs #188195} whose proc state 2 is better than process ProcessState{7a1cb28 com.google.android.tv.remote.service/10042 pkg=com.google.android.tv.remote.service} proc state 3 (14 skipped)
04-23;13:36:21.547;638;663;I;DropBoxManagerService;add tag=system_server_wtf isTagEnabled=true flags=0x2
04-23;13:36:21.556;638;663;W;ProcessStats;Tracking association SourceState{4b2854b com.google.android.katniss:interactor/10047 BTopFgs #188199} whose proc state 2 is better than process ProcessState{7a1cb28 com.google.android.tv.remote.service/10042 pkg=com.google.android.tv.remote.service} proc state 3 (8 skipped)
04-23;13:36:23.557;638;663;W;BroadcastQueue;Background execution not allowed: receiving Intent { act=android.intent.action.DROPBOX_ENTRY_ADDED flg=0x10 (has extras) } to com.google.android.gms/.stats.service.DropBoxEntryAddedReceiver
04-23;13:36:23.557;638;663;W;BroadcastQueue;Background execution not allowed: receiving Intent { act=android.intent.action.DROPBOX_ENTRY_ADDED flg=0x10 (has extras) } to com.google.android.gms/.chimera.GmsIntentOperationService$PersistentTrustedReceiver
04-23;13:36:23.626;638;849;I;DropBoxManagerService;add tag=platform_stats_bookmark isTagEnabled=true flags=0x2
04-23;13:36:23.629;638;663;W;BroadcastQueue;Background execution not allowed: receiving Intent { act=android.intent.action.DROPBOX_ENTRY_ADDED flg=0x10 (has extras) } to com.google.android.gms/.stats.service.DropBoxEntryAddedReceiver
04-23;13:36:23.629;638;663;W;BroadcastQueue;Background execution not allowed: receiving Intent { act=android.intent.action.DROPBOX_ENTRY_ADDED flg=0x10 (has extras) } to com.google.android.gms/.chimera.GmsIntentOperationService$PersistentTrustedReceiver
04-23;13:36:38.670;638;849;W;ProcessStats;Tracking association SourceState{4b2854b com.google.android.katniss:interactor/10047 BTopFgs #188226} whose proc state 2 is better than process ProcessState{7a1cb28 com.google.android.tv.remote.service/10042 pkg=com.google.android.tv.remote.service} proc state 3 (38 skipped)
